[20082], 45, 739961.72293981, 3337.36844702, -277.40029852, 97.58139613, 1, 3337.36844702, -277.40029852, 97.58139613, 147.84115557, 222.19701416, 30.92253031, 130.69958686
[20082], 46, 739961.72306713, 3339.63931859, -277.91503014, 97.07026984, 1, 3339.63931859, -277.91503014, 97.07026984, 145.58336868, 220.85435609, 31.04634787, 130.75554024
[20082], 47, 739961.72318287, 3342.81101380, -278.33730944, 97.52432505, 1, 3342.81101380, -278.33730944, 97.52432505, 168.31416215, 229.61661111, 30.92952790, 130.73190709
[20082], 48, 739961.72329861, 3345.54871481, -278.50567883, 97.13300851, 1, 3345.54871481, -278.50567883, 97.13300851, 98.44530154, 200.25330084, 31.02317506, 130.77984813
[20082], 49, 739961.72341435, 3347.96891006, -279.62422506, 97.51465130, 1, 3347.96891006, -279.62422506, 97.51465130, -6.83895415, 139.99471808, 30.92516273, 130.75862192
[20082], 50, 739961.72354167, 3351.26428929, -279.65415139, 97.48398644, 1, 3351.26428929, -279.65415139, 97.48398644, -92.12264084, 156.24791254, 30.92846367, 130.77785405
[20082], 51, 739961.72365741, 3355.09301607, -280.21708372, 97.76832062, 1, 3355.09301607, -280.21708372, 97.76832062, -108.74579856, 162.11131044, 30.85270490, 130.77171462
[20082], 52, 739961.72377315, 3357.11539091, -280.11897692, 97.55476224, 1, 3357.11539091, -280.11897692, 97.55476224, -292.19337418, 194.82790966, 30.90316451, 130.80091249
[20082], 53, 739961.72388889, 3359.08277599, -281.64667396, 97.93627766, 1, 3359.08277599, -281.64667396, 97.93627766, -223.04629929, 188.68818560, 30.80560791, 130.77651488
[20082], 54, 739961.72401620, 3362.33188447, -282.16468919, 98.17499944, 1, 3362.33188447, -282.16468919, 98.17499944, -411.25675971, 191.91761330, 30.74185921, 130.77095662
[20124], 39, 739961.72223380, 3507.93209372, -379.04164223, 95.75858372, 1, 3507.93209372, -379.04164223, 95.75858372, 0, 0, 31.17034222, 131.71758985
[20124], 40, 739961.72234954, 3505.39241323, -381.01014859, 96.04526564, 1, 3505.39241323, -381.01014859, 96.04526564, 0, 0, 31.09854445, 131.67983165
[20124], 41, 739961.72247685, 3508.45015780, -379.85293983, 95.31755668, 1, 3508.45015780, -379.85293983, 95.31755668, 0, 0, 31.28521725, 131.75783774
[20124], 42, 739961.72259259, 3516.42545127, -379.36205495, 94.59645234, 1, 3516.42545127, -379.36205495, 94.59645234, 0, 0, 31.46545393, 131.85806441
[20124], 43, 739961.72270833, 3521.17361496, -379.97388045, 95.11946548, 0, 3521.17361496, -379.97388045, 95.11946548, 0, 0, 31.32217345, 131.83907837
[20124], 44, 739961.72282407, 3524.97214286, -380.03435072, 94.96211563, 0, 3524.97214286, -380.03435072, 94.96211563, 0, 0, 31.35917167, 131.87152370
[20124], 45, 739961.72293981, 3532.42083270, -380.10237692, 94.89917571, 1, 3532.42083270, -380.10237692, 94.89917571, 0, 0, 31.36708530, 131.91463823
[20124], 46, 739961.72306713, 3535.73810717, -381.04513610, 95.40333146, 1, 3535.73810717, -381.04513610, 95.40333146, 960.69163624, 522.44114430, 31.22998885, 131.88890747
[20124], 47, 739961.72318287, 3538.67478366, -380.49874155, 94.81500672, 1, 3538.67478366, -380.49874155, 94.81500672, 358.43767009, 400.26304693, 31.38207037, 131.95344651
[20124], 48, 739961.72329861, 3544.04816925, -381.52696462, 94.72533390, 1, 3544.04816925, -381.52696462, 94.72533390, 353.06596372, 393.74732802, 31.39960864, 131.98822767
[20124], 49, 739961.72341435, 3545.96082829, -381.24193038, 94.48064188, 1, 3545.96082829, -381.24193038, 94.48064188, 350.76901267, 391.58550767, 31.46238244, 132.01809580
[20124], 50, 739961.72354167, 3552.48465808, -383.13700286, 94.51307469, 1, 3552.48465808, -383.13700286, 94.51307469, 269.70262790, 367.90613601, 31.44630477, 132.04870001
[20124], 51, 739961.72365741, 3556.48035488, -383.34399418, 94.46174515, 1, 3556.48035488, -383.34399418, 94.46174515, 114.87880594, 276.00762531, 31.45540835, 132.07328029
[20124], 52, 739961.72377315, 3559.31029713, -382.39282091, 94.33377741, 1, 3559.31029713, -382.39282091, 94.33377741, 358.41645084, 369.96362676, 31.48631294, 132.09817309
[20124], 53, 739961.72388889, 3564.05928552, -384.56044069, 94.37444712, 1, 3564.05928552, -384.56044069, 94.37444712, 538.29584725, 408.20563505, 31.47006578, 132.11908079
[20124], 54, 739961.72401620, 3569.28702360, -385.05383118, 94.32705802, 1, 3569.28702360, -385.05383118, 94.32705802, 533.75084566, 398.94019801, 31.47679650, 132.14962626
[20125], 39, 739961.72223380, 3600.51059585, 143.77169313, 102.93044830, 1, 3600.51059585, 143.77169313, 102.93044830, 0, 0, 29.16972799, 131.42316760
[20125], 40, 739961.72235532, 3600.12082063, 143.04464404, 103.01136682, 0, 3600.12082063, 143.04464404, 103.01136682, 0, 0, 29.14956415, 131.41140641
[20125], 41, 739961.72247685, 3600.62556153, 142.18305654, 103.08864813, 1, 3600.62556153, 142.18305654, 103.08864813, 0, 0, 29.12880173, 131.40431608
[20125], 42, 739961.72259259, 3595.80741525, 141.95326328, 103.63635416, 1, 3595.80741525, 141.95326328, 103.63635416, 0, 0, 28.99663906, 131.31354660
